ID,DOI,Title,Year,Authors,Venue,Abstract,Citations,Concepts,Relevance_Score,AL_Decision,LLM_Decision,LLM_Justification
https://openalex.org/W2938333954,https://doi.org/10.1108/mf-12-2016-0366,Corporate social responsibility and financial performance in Saudi Arabia,2018,Husam‐Aldin N. Al‐Malkawi; Saima Javaid,Managerial Finance,"Purpose The purpose of this paper is to investigate the impact of corporate social responsibility (CSR) on corporate financial performance (CFP) using Zakat as a measure for CSR. Design/methodology/approach The study examines a sample of 107 non-financial firms listed on the Saudi Arabia stock market over a ten-year period from 2004 to 2013. The authors use the generalized method of moments framework developed by Arellano and Bover (1995) and Blundell and Bond (1998). In addition, for comparison purpose and as a robustness check, the present study uses other panel data techniques including fixed effects model, random effects model (and pooled ordinary least squares. Findings The results reveal that there is a strong positive relationship between CSR (Zakat) and CFP. This suggests that Zakat contribute positively to both firm’s profitability and value and can be considered as a win-win strategy to maximize returns and improve performance while considering the society as a whole. The results are robust to alternative econometric estimation methods. Practical implications The companies in Islamic economies can effectively and efficiently implement the basic Shari’a Law of paying Zakat, as a successful measure to implement CSR program, thus benefiting the society by narrowing the gap between the haves and have-nots, that, in turn, leads the company to achieve successfully its short-term as well as long-term goals and enhances the value of the firm in the market. Moreover, corporations are generally encouraged to adopt CSR because of its perceived benefits to both macro- and micro-performances. Originality/value To the best of the author’s knowledge, this is the first empirical study attempting to examine CSR-CFP relationship within Saudi context employing Zakat as a proxy for CSR. Additionally, the paper provides support for the stakeholder theory from an Islamic perspective.",96,Corporate social responsibility; Profitability index; Ordinary least squares; Robustness (evolution); Generalized method of moments,0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W4385548015,https://doi.org/10.55927/ijis.v2i7.4830,"The Effect of Corporate Social Responsibility, Intellectual Capital, and Firm Size on Company Financial Performance (Empirical Study of Manufacturing Companies Listed on the Indonesia Stock Exchange in 2019–2021)",2023,Lovinza; Wiralestari Wiralestari; Rahayu Rahayu,International Journal of Integrative Sciences,"The purpose of this research is to examine the impact of corporate social responsibility, intellectual capital, and firm size on corporate financial performance. Which is measured by return on Assets (ROA). This research is a form of quantitative research. Secondary data gathered from www.idx.co.id and the company's website is used. This study's population consists of manufacturing businesses registered on the Indonesia Stock Exchange in 2019-2021. While the sample of this study was determined using purposive sampling, so that a total of 183 data points could be processed. The analysis method used is multiple linear regression analysis using SPSS version 25. According to the findings of this study, corporate social responsibility has no influence on the financial performance of a business. This indicates that the high and low disclosure of corporate social responsibility has no influence on the corporate financial performance. While intellectual capital and firm size have an impact on the corporate financial performance",1,Stock exchange; Corporate social responsibility; Nonprobability sampling; Business; Accounting,0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W4391952896,https://doi.org/10.1080/14783363.2024.2315442,Do green practices drive business excellence in SMEs? Investigating how green entrepreneurial orientation improves firm’s performance,2024,Junaid Aftab; Monica Veneziani; Huma Sarwar; Nabila Abid,Total Quality Management & Business Excellence,"Due to growing environmental concerns and sustainability issues, firms have to rely on green practices to overcome these challenges, and they should not be reluctant that it will adversely affect their financial performance. Some studies hold that a green entrepreneurial orientation is vital for achieving performance. However, scant research has empirically tested the underlying mechanisms and boundary conditions under which green entrepreneurial orientation affects firm performance. Therefore, this study aimed to explore the influence of green entrepreneurial orientation on firm performance via green ('product and process') innovation. Additionally, multiple moderation effects: a). Corporate social responsibility moderates green entrepreneurial orientation and green ('product and process') innovation nexuses, and b). Differentiation strategy moderates green ('product and process') innovation influence on firm performance was also investigated. The hypotheses were empirically tested with primary data collected from 576 Italian small and medium-sized enterprises using the survey method and analyzed through structural equation modeling. On the foundation of the resource-based view, the results demonstrate that green entrepreneurial orientation directly and indirectly, through green ('product and process') innovation, influences firm performance. Evidence also confirms that corporate social responsibility and differentiation strategies positively moderate the proposed relationships. These results provide a new perspective on green entrepreneurial orientation, underlying mechanisms, and boundary conditions under which firms can improve their performance.",54,Moderation; Business; Excellence; Entrepreneurial orientation; Sustainability,0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W2963682061,https://doi.org/10.1080/1331677x.2019.1637764,"Corporate social responsibility, business groups and financial performance: a study of listed Indian firms",2019,Woosung Kim; Sekyung Oh,Economic Research-Ekonomska Istraživanja,"This study explores the relationship between corporate social responsibility (C.S.R.) and financial performance of Indian firms. We also examine the relationship between C.S.R. and financial performance in context of Indian business group firms, which are known to have unique characteristics which differ from those of Indian stand-alone firms. Using a sample of Indian listed firms between 2010 and 2015, we find that C.S.R., as measured by E.S.G. disclosure score, has a U-shaped relationship with Tobin’s Q, supporting the slack resource theory at lower level of CSR and supporting the stakeholder theory at higher level of C.S.R. The empirical results imply that an improvement in CSR actions does not always result in higher firm value but should exceed a certain level of C.S.R. to have a positive effect on firm value. In addition, we find that at lower level, a negative relationship between C.S.R. and Tobin’s Q weakens in group affiliate firms. However, this complement effect of business group disappears at higher level, weakening the positive relationship between C.S.R. and Tobin’s Q. This study offers new insights for the different influence of business groups on C.S.R. performance.",68,Corporate social responsibility; Tobin's q; Business; Context (archaeology); Stakeholder theory,0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W3154395198,https://doi.org/10.1002/csr.2143,Corporate social responsibility and financial performance: International evidence of the mediating role of reputation,2021,Yosra Makni Fourati; Mariam Dammak,Corporate Social Responsibility and Environmental Management,"Abstract The aim of this article is to explore both the direct and indirect effect of corporate social responsibility (CSR) on corporate financial performance (CFP). Specifically, the mediating role of corporate reputation (CR) on the relationship between CSR and CFP is examined. We empirically investigate a sample of 3274 listed firms over the period 2009–2016 drawn from 25 countries located at Europe, Asia, Africa, and South and North America. Using four OLS regressions, we evince on the one side that CSR has a positive and direct impact on CFP. On the other side, we show that CR mediates the relationship between CSR and CFP: CSR has a significant and positive impact on CR and that CR has a significant and positive influence on CFP. The results of this study add to CSR‐related literature by providing international evidence and provide direction for a comparison across countries.",76,Corporate social responsibility; Reputation; Business; Sample (material); Accounting,0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W4206560305,https://doi.org/10.15282/jgi.4.1.2021.5435,FURTHER EVIDENCE ON THE LINK BETWEEN FIRM’S CONTROL MECHANISMS AND FIRM FINANCIAL PERFORMANCE: SULTANATE OF OMAN,2020,Essia Ries Ahmed; Tariq Tawfeeq Yousif Alabdullah; Muhammad Shabir Shaharudin; Eskasari Putri,Journal of Governance and Integrity,"Based on the agency theory perspective and its corporate governance problem, the current study investigated how control mechanisms affect firm financial performance with special concentrate on the role of audit committee on the enhancement of firm financial performance. The empirical findings of this study based on the listed companies in the Sultanate of Oman revealed that the control mechanisms, including committee size and board independence, positively enhance financial performance represented by ROE and therefore this leads to encourage firms to focus on such mechanisms. By contrast, audit size, board size and board independence are totally not motivated to engage with financial performance due to the insignificant link with ROA. On the other hand, a negative correlation has been found between board meeting and financial performance represented by ROE. The practical evidence of the implications by the current study found that for improvement of firm financial performance; that even though if most of the GCC governments recently have focused on corporate social responsibility because largely voluntary nature of corporate social responsibility, they should focus of the control mechanisms that suggested by the current study to play a significant role for enhancing firm financial performance.",49,Corporate governance; Accounting; Audit committee; Business; Audit,0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W3018029045,https://doi.org/10.1111/irel.12254,Corporate Social Responsibility and Governance: The Role of Executive Compensation,2020,Sandra Cavaco; Patricia Crifo; Aymeric Guidoux,Industrial Relations A Journal of Economy and Society,"This article examines the relationship between corporate governance and corporate sustainability by focusing on an essential component of companies' governance structure: executive compensation programs. We propose an original empirical strategy based on a large set of the biggest capitalizations in Organization for Economic Cooperation and Development (OECD) countries over the period 2004–2018, with explicit measures of how companies integrate into executive managers' remuneration precise criteria of corporate social responsibility, an incentive scheme called corporate social responsibility (CSR) contracting. Our results show that proposing executive compensation programs including CSR criteria has a negative impact on financial performance, and a large positive impact on extra‐financial performance based on the following dimensions: relationship with customers and suppliers, and community involvement. Second, we explore the moderating role of the corporate governance model by distinguishing the impact between firms with a shareholder or stakeholder corporate governance model and reveal significant differences in the impact of CSR contracting. For firms with a stakeholder corporate governance model, CSR contracting is no longer associated with a fall of financial performance and has a large positive impact on human resources, environmental, and human rights performance. On the other hand, CSR contracting has a negative impact on financial performance but no impact on extra‐financial performance for firms with a shareholder corporate governance model.",50,Corporate governance; Corporate social responsibility; Remuneration; Business; Stakeholder,0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W3091846189,https://doi.org/10.1080/15228916.2020.1826884,Corporate Social Responsibility and Its Overall Effects on Financial Performance: Empirical Evidence from Indian Companies,2020,Sudin Bag; Amina Omrane,Journal of African Business,"Until recently, there was a proliferation of researches conducted all over the world in order to establish an empirical association between CSR activities and financial performance of companies. For instance, in India, section 135 of the Companies Act (2013) prescribes mandatory provisions Indian Companies as follows: two percent of their average net profits made during the three immediately preceding financial years are spent in pursuance of their corporate social responsibility (CSR) policy. Driven by the need for some rigorous and robust empirical evidence, the current study aims at testing the statistical relationship between CSR and corporate financial performance (CFP) of the top 100 companies listed by the National Stock Exchange (NSE) of India. After collecting the required financial data from the respective annual reports of these companies, a factor analysis, as well as a multivariate regression analysis, were carried out and reveal conclusive findings regarding the CSR-CFP relationship. Indeed, even if CSR activities have a significant impact on financial performance, there is a moderate positive association between the concerned variables in that context. Based on the results attained, it would be recommended that Indian corporate firms secure better financial performance by committing themselves in CSR activities.",74,Corporate social responsibility; Accounting; Stock exchange; Business; Context (archaeology),0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W2048517512,https://doi.org/10.1108/par-10-2012-0053,"Corporate social responsibility reporting quality, board characteristics and corporate social reputation",2015,Yingjun Lu; Indra Abeysekera; Corinne Cortese,Pacific Accounting Review,"Purpose – This paper aims to examine the influence of corporate social responsibility (CSR) reporting quality and board characteristics on corporate social reputation of Chinese listed firms. Design/methodology/approach – Firms chosen for this study are drawn from a social responsibility ranking list of Chinese listed firms. The social responsibility rating scores identified by this ranking list are used to measure the social reputation of firms studied. The model-testing method is used to examine hypothesised relationships between CSR reporting quality, board characteristics and corporate social reputation. Findings – The results indicate that CSR reporting quality positively influences corporate social reputation but chief executive officer/chairman duality as a measure of board characteristics has a negative impact on corporate social reputation. Firm’s financial performance and firm size also positively influence corporate social reputation. Research limitations/implications – The relatively small sample of firms for a cross-sectional study, and the proxies constructed for various concepts to empirically test hypotheses can limit generalising findings to firms outside the social responsibility ranking list. Future studies can undertake longitudinal analysis and compare socially responsible firms with others to expand empirical findings about corporate social reputation. Originality/value – This paper investigates the influences of CSR reporting quality and board characteristics on corporate social reputation in the context of a developing country, China.",112,Corporate social responsibility; Reputation; Accounting; Business; Quality (philosophy),0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W2611071679,https://doi.org/10.1108/srj-06-2016-0103,Corporate social performance and cost of debt: the relationship,2017,Barbara Sveva Magnanelli; Maria Federica Izzo,Social Responsibility Journal,"Purpose This paper aims to investigate the link between corporate social performance (CSP) and cost of debt financing. Despite academic debate has focused on the link between corporate social responsibility (CSR) and CSP (expressed through accounting and market measures of profitability), few empirical researches have analysed the relations between CSR, cost of debt and its relation with the risk profile of a firm. The literature on the cost of debt determinants generally documents a negative association between measures of the risk of the firm and its cost of debt. The literature on CSR defines risk reduction as one of the potential benefits related to CSR activities. Thus, the expectation is that high CSP scores are inversely related to cost of debt. Design/methodology/approach Using a unique data set of 332 firms over a time period of five years antecedent to the global financial crisis, a linear regression model is applied. Findings The results show a positive relation between CSP and cost of debt, demonstrating that CSR is not a value driver with an impact on the firm’s risk profile. Practical implications The research has also practical implications as it makes managers aware of the potentiality of CSP to reduce the firm’s cost of debt. Originality/value These findings enlarge the empirical research on the value of CSP, expanding it towards a quite new area of investigation: the cost of external financing.",171,Corporate social responsibility; Profitability index; Debt; Originality; Cost of capital,0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W2914242475,https://doi.org/10.1108/emjb-11-2017-0044,Corporate social responsibility and future financial performance,2018,Mahdi Salehi; Mahmoud Lari Dashtbayaz; Sohila Khorashadizadeh,EuroMed Journal of Business,"Purpose The purpose of this paper is to investigate the relationship between corporate social responsibility (CSR) expenditures and firm financial performance in an emerging market. Design/methodology/approach The authors examine the hypotheses by performing panel data analysis on a sample of 159 companies listed on the Tehran Stock Exchange during 2010–2015. Findings The findings suggest that the investment in CSR initiatives is significantly and positively associated with firm financial performance as proxied by changes in return on assets. Moreover, the findings confirm a positive and significant association between CSR expenditures and firm financial performance as proxied by both the future changes in return on assets and the future changes in operating cash flows scaled by total assets. Originality/value The present study has examined the relationship between CSR and firm financial performance in a country where, to the authors’ knowledge as in most other developing markets, such a relationship has not been a subject of empirical research. Besides, the use of a three-dimensional measure of financial performance, primarily considering research undertaken in an emerging market, as a valuable contribution may be observed.",112,Corporate social responsibility; Business; Return on assets; Stock exchange; Emerging markets,0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W2982345660,https://doi.org/10.1108/sampj-05-2018-0136,The impact of board composition on the level of ESG disclosures in GCC countries,2019,Mahmoud Arayssi; Mohammad Jizi; Hala Hussein Tabaja,Sustainability Accounting Management and Policy Journal,"Purpose This paper aims to investigate the impact of board composition on environmental, social and governance (ESG) reporting in the Gulf countries. Despite the vast literature on the significance of ESG disclosure on firms’ performance, trust and reputation, there are relatively few studies on the influence of board structure on ESG disclosure in the Gulf Cooperation Council (GCC) countries. Gulf countries are witnessing a fast growing capital markets and having serious efforts to attract foreign investments to divert their economies from the oil and gas reliance. This could be facilitated by illustrating firms’ good citizenship and communicating the fulfillment of their social obligation. Design/methodology/approach The study examines publically listed companies between 2008 and 2017. Thomson Reuter’s database is used to collect the ESG disclosure scores and governance information. The authors apply multiple panel data regressions and sensitivity testing to ensure the robustness of the results. Findings Examining publically listed companies for a 10-year period shows that higher board independence and female board participation facilitate the transmission of a firm’s positive image by improving social responsibility. Independent boards of directors and participation among women serve as catalysts to strike an effective balance between firms’ financial targets and social responsibilities. In contrast, boards chaired by chief executive officers are less supportive in executing a social agenda and consequently reporting their ESG activities. Practical implications The results suggest that firms that appoint a sustainability and/or governance committee tend to engage in more impactful social and environmental activities and communicate their societal engagements more effectively. Social implications The paper recommends that policymakers, executives and shareholders in the GCC countries support board participation among women, independent directors and formation of sustainability committees to facilitate engaging in effectual social activities. Originality/value Empirical evidence regarding the relationship between board composition and ESG disclosure in the Gulf countries is limited. Prior literature mainly provides results on developed countries in which the governance system is mature and well structured. This study provides useful evidence regarding the Gulf countries that lack privatization and where corporate boards tend to be dominated by families and governments.",452,Accounting; Corporate governance; Business; Reputation; Audit committee,0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W3081305462,https://doi.org/10.3390/su12176799,The Impact of CSR and Financial Distress on Financial Performance—Evidence from Chinese Listed Companies of the Manufacturing Industry,2020,Wu Liu; Zhen Shao; Changhui Yang; Tao Ding; Wan Zhang,Sustainability,"This paper explores the impact of corporate social responsibility (CSR) and financial distress on corporate financial performance (CFP) in Chinese listed companies of the manufacturing industry. Covering a total of 1445 manufacturing observations from 2013 to 2018 by matching the China Stock Market &amp; Accounting Research Database (CSMAR) and Ranking CSR Ratings (RKS) database and regression models, we find that CSR has a significant positive impact on CFP, and the relationship is more pronounced for firms that are more stable. Further, the win-win relationship of CSR and CFP is also stronger in state-owned enterprises (SOEs). These empirical results suggest that enterprises should actively embrace CSR in response to the call of the country. At the same time, corporate stability should be increased to enhance the role of CSR in promoting CFP. We provide a quantitative analysis of the CSR, CFP, and financial distress of listed firms, and help to alleviate managers’ concern of CSR fulfillment and risk control.",119,Corporate social responsibility; Business; Financial distress; China; Control (management),0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W1998286525,https://doi.org/10.1108/17471111111175173,The interaction between corporate social responsibility and value added intellectual capital: empirical evidence from Turkey,2011,Güler Aras; Aslı Aybars; Özlem Kutlu Furtuna,Social Responsibility Journal,"Purpose Corporate social responsibility (CSR) has become one of the mainstream issues for sustainable corporate performance in recent decades. Engagement in CSR activities has proven to have certain benefits for companies, ranging from better financial performance to shareholder wealth maximisation. Companies' value creation process has been dominated by companies' hidden assets and concurrently the concept of value added intellectual capital (VAIC). The purpose of this study is to provide evidence from an emerging market about the interaction between CSR and VAIC, and thus contribute to the understanding and awareness of the significance of socially responsible investments for companies. Design/methodology/approach The empirical analyses, which take into account VAIC and its dimensions, are conducted on a sample of manufacturing companies listed on the Istanbul Stock Exchange (ISE) during the period 2007‐2008. It is shown that some causality is related to the existence of a lag during the periods for the variables CSR and VAIC. Based on previous empirical studies, this study conducts the analyses based on the assumption that there may be a relationship between firm age, financial leverage, return on sales and market‐to‐book ratio and CSR. Findings The results fail to provide any significant relationship between CSR and VAIC during the period analysed. These findings should not overshadow the benefits of CSR, but should be attributed to the time it takes for these investments to have an impact on firms' intellectual capital. Practical implications A larger sample of firms covering a longer time span could be utilised. Generation of a CSR index in Turkey that eliminates the subjectivity of CSR measurement will undoubtedly improve the accuracy of the analyses. Originality/value This paper increases the understanding of the relationship between corporate social responsibility and value‐added intellectual capital. This research is also the first research to have examined Turkish companies for CSR and VAIC issues.",48,Intellectual capital; Corporate social responsibility; Accounting; Business; Stock exchange,0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W3112437929,https://doi.org/10.1108/srj-04-2020-0156,Corporate social responsibility and earnings management in the EU: a panel data analysis approach,2020,Panagiotis Dimitropoulos,Social Responsibility Journal,"Purpose Over the past decades, corporate social responsibility (CSR) has been considered as a significant corporate strategy and also has been documented as a main information dissemination mechanism of corporations to shareholders, creditors and other external stakeholders. This fact makes the CSR activities and CSR performance interconnected with the quality of firms’ financial reporting. The purpose of this paper is to study the impact of CSR performance on the earnings management (EM) behaviour using a sample from 24 European Union (EU) countries summing up to 121,154 firm-year observations over the period 2003–2018. Design/methodology/approach The study uses a multi-country data set with various dimensions of CSR performance including indexes regarding workforce, community relations, product responsibility and human rights protection. The empirical analysis is conducted with panel data regressions. Findings Evidence supports the negative association between CSR and EM indicating that high CSR performing firms are associated with less income smoothing and discretionary accruals, thus with higher financial reporting quality. Practical implications Regulatory agencies in the EU could use the findings of the study for the improvement of the accounting framework via enhancing the use and publications of social and environmental responsibility information and reports. Social implications Also, the current paper could be of interest not only to academic researchers but also to potential and existing investors in European corporations. The negative association between CSR performance and EM could be used by investors in assessing the risk of firms and the quality and reliability of their financial information. Originality/value This is the first study within the EU, which considers the multi-facet characteristics of CSR on the quality of accounting earnings and offers useful policy implications for regulators and investors.",51,Corporate social responsibility; Accounting; Business; Panel data; Earnings management,0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W2892316265,https://doi.org/10.3390/su10093141,Empirical Study towards Corporate Social Responsibility Practices and Company Financial Performance. Evidence for Companies Listed on the Bucharest Stock Exchange,2018,Liliana Nicoleta Simionescu; Dalina Dumitrescu,Sustainability,"The present paper empirically examines the relation between corporate social responsibility (CSR) practices and company financial performance (CFP) for firms listed on the Bucharest Stock Exchange. Likewise, the paper analyzes the CSR policies adopted by the companies as CSR practices towards six types of stakeholders that influence the CFP. Using principal component analysis, we developed a CSR index and several specific indices for CSR practices. By estimating cross-sectional regression models, our study provides support for a positive link between CSR and CFP, when companies implement CSR policies regarding employees, environmental protection, and ethics as social practices. Further, empirical findings show that companies responsive to the CSR concept and those considering international standards and regulations for quality products and services in their business strategy enhance CFP.",46,Corporate social responsibility; Business; Stock exchange; Accounting; Index (typography),0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
https://openalex.org/W2770025469,https://doi.org/10.1108/pr-09-2016-0252,"Strategic flexibility, innovative HR practices, and firm performance",2017,Lin Xiu; Xin Liang; Chen Zhao; Wei Xu,Personnel Review,"Purpose The purpose of this paper is to examine the role of innovative HR practices as an important mechanism through which strategic flexibility affects firm performance as well as the role of female leadership in this relationship. Design/methodology/approach Data were gathered from a sample of 113 firms in China. The authors collected information on organizational strategy, HR practices, CEO information, corporate social responsibility and other firm characteristics in terms of firm age, location, and financial performance. Conditional procedural analysis was conducted to test the model. Findings The authors found strong evidence in support of the mediation relationship in which organizations with a strong focus on strategic flexibility are more likely to adopt Innovative HR Practices. Furthermore, the authors found that the extent to which firms have adopted innovative HR practices has a strong effect on employee productivity. In addition, the authors found that female leadership enhances strategic flexibility-performance relationship. Research limitations/implications Information on strategic flexibility, HR practices and firm performance was collected at the same time. Future studies based on panel data would be helpful to establish the causal relationships in the model. Practical implications The authors’ findings suggest that practitioners should put more emphasis on developing innovative HR practices, as they are required by strategic flexibility. Social implications Firms pursuing strategic flexibility should feel more confident when appointing a female CEO, because the results show that female leadership may enhance the positive impact of strategic flexibility on firm performance. Originality/value This research study is the first empirical examination of the mediating influence of innovative HR practices on the relationship between strategic flexibility and firm performance. The study also shows that female leadership benefits an organization in implementing strategic flexibility. The results are of value to researchers, human resource management managers, employees, and executives who are seeking to develop practices that are flexible and innovative in order to stay competitive in dynamic environments.",91,Flexibility (engineering); Originality; Business; Mediation; Empirical research,0.417,Include,Include,Abstract matches 5 inclusion criteria terms — appears to meet eligibility requirements.
