ID,DOI,Title,Year,Authors,Venue,Abstract,Citations,Concepts
https://openalex.org/W2884141993,https://doi.org/10.1016/j.scitotenv.2018.07.229,Macro- and micro- plastics in soil-plant system: Effects of plastic mulch film residues on wheat (Triticum aestivum) growth,2018,Yueling Qi; Xiaomei Yang; Amalia Mejia Pelaez; Esperanza Huerta Lwanga; Nicolas Bériot,The Science of The Total Environment,"Plastic residues have become a serious environmental problem in the regions with intensive use of plastic mulching. Even though plastic mulch is widely used, the effects of macro- and micro- plastic residues on the soil-plant system and the agroecosystem are largely unknown. In this study, low density polyethylene and one type of starch-based biodegradable plastic mulch film were selected and used as examples of macro- and micro- sized plastic residues. A pot experiment was performed in a climate chamber to determine what effect mixing 1% concentration of residues of these plastics with sandy soil would have on wheat growth in the presence and absence of earthworms. The results showed that macro- and micro- plastic residues affected both above-ground and below-ground parts of the wheat plant during both vegetative and reproductive growth. The type of plastic mulch films used had a strong effect on wheat growth with the biodegradable plastic mulch showing stronger negative effects as compared to polyethylene. The presence of earthworms had an overall positive effect on the wheat growth and chiefly alleviated the impairments made by plastic residues.",1155,Mulch; Biodegradable plastic; Plastic film; Plastic mulch; Polyethylene
https://openalex.org/W3095816170,https://doi.org/10.1201/9780429351495-7,Review: Effects of microplastic on zooplankton survival and sublethal responses,2020,Sing-Pei Yu; Matthew Cole; Benny K. K. Chan,,"Microplastics (MPs) are a prolific contaminant in aquatic ecosystems across the globe. Zooplankton (including holoplankton and meroplankton) play vital ecological roles in marine and freshwater ecosystems and have been shown to readily consume MPs. The present review uses 88 pieces of published literature to examine and compare the effects of MPs on survival, growth, development, feeding rate, swimming speed, reproduction, organ damage and gene expression of different groups of zooplankton, including copepods, daphnids, brine shrimp, euphausids, rotifers and the larvae of fishes, sea urchins, molluscs, barnacles, decapods and ascidians. Among the groups studied, daphnids and copepods are the most sensitive to MPs, with their feeding rate and fecundity significantly decreased at environmentally relevant MP concentrations. This might adversely affect daphnid and copepod populations in the long term. In contrast, molluscs, barnacles, brine shrimp and euphausids appear to be more tolerant to MPs. No clear impacts on survival, development time, growth or feeding rate can be observed in these zooplankton groups at any of the MP concentrations tested, suggesting that these groups might become more dominant with prolonged exposure to MP pollution. Leachates derived from MPs can induce severe abnormality in bivalve and sea urchin embryos. MPs have prominent effects on survival and fecundity of F1 offspring in bivalves, copepods and daphnids, indicating that MPs could incite transgenerational effects and drastically affect sustainability in zooplankton populations.",27,Zooplankton; Biology; Environmental science; Oceanography; Ecology
https://openalex.org/W3025935277,https://doi.org/10.1038/s41467-020-16235-3,Microplastics affect sedimentary microbial communities and nitrogen cycling,2020,Meredith Evans Seeley; Bongkeun Song; Renia Passie; Robert C. Hale,Nature Communications,"Microplastics are ubiquitous in estuarine, coastal, and deep sea sediments. The impacts of microplastics on sedimentary microbial ecosystems and biogeochemical carbon and nitrogen cycles, however, have not been well reported. To evaluate if microplastics influence the composition and function of sedimentary microbial communities, we conducted a microcosm experiment using salt marsh sediment amended with polyethylene (PE), polyvinyl chloride (PVC), polyurethane foam (PUF) or polylactic acid (PLA) microplastics. We report that the presence of microplastics alters sediment microbial community composition and nitrogen cycling processes. Compared to control sediments without microplastic, PUF- and PLA-amended sediments promote nitrification and denitrification, while PVC amendment inhibits both processes. These results indicate that nitrogen cycling processes in sediments can be significantly affected by different microplastics, which may serve as organic carbon substrates for microbial communities. Considering this evidence and increasing microplastic pollution, the impact of plastics on global ecosystems and biogeochemical cycling merits critical investigation.",1147,Microplastics; Biogeochemical cycle; Microcosm; Environmental chemistry; Nitrogen cycle
https://openalex.org/W3157788918,https://doi.org/10.1126/sciadv.aaz5803,More than 1000 rivers account for 80% of global riverine plastic emissions into the ocean,2021,Lourens Meijer; Tim van Emmerik; Ruud van der Ent; Christian Schmidt; Laurent Lebreton,Science Advances,"Plastic waste increasingly accumulates in the marine environment, but data on the distribution and quantification of riverine sources required for development of effective mitigation are limited. Our model approach includes geographically distributed data on plastic waste, land use, wind, precipitation, and rivers and calculates the probability for plastic waste to reach a river and subsequently the ocean. This probabilistic approach highlights regions that are likely to emit plastic into the ocean. We calibrated our model using recent field observations and show that emissions are distributed over more rivers than previously thought by up to two orders of magnitude. We estimate that more than 1000 rivers account for 80% of global annual emissions, which range between 0.8 million and 2.7 million metric tons per year, with small urban rivers among the most polluting. These high-resolution data allow for the focused development of mitigation strategies and technologies to reduce riverine plastic emissions.",1296,Environmental science; Hydrology (agriculture); Oceanography; Water resource management; Geology
https://openalex.org/W4382602792,https://doi.org/10.1016/j.seares.2023.102407,"Distribution, abundance, and composition of microplastics in market fishes from the Red and Mediterranean seas in Egypt",2023,Mohamed Hamed; Christopher J. Martyniuk; Jae‐Seong Lee; Huahong Shi; Alaa El‐Din H. Sayed,Journal of Sea Research,"Marine environments contain plastic debris that potentially elicits adverse effects in aquatic organisms. In Egypt, microplastic pollution has been recognized as a significant issue; however risks associated with human consumption have not been fully elucidated. Here, we evaluated the frequency of occurrence, abundance, and distribution of microplastics (MPs) in marine fishes at market from the Mediterranean and Red seas in Egypt. Four fish markets distributed along the two seas (Hurghada and Suez in Red Sea) and (Port Said and Alexandria in Mediterranean Sea) were sampled in May 2021. In fish at markets, MPs were found throughout the gastrointestinal system (stomach and intestine) but were not detected in either muscle or liver. The body size (length and weight) of the market fish was positively correlated with and the concentration of MPs. The most frequent size of MPs observed in fish were between as >5000 μml (26%), followed by 500–1000 μm (25.8%), μm and 1000–5000 μm (22.7%). The highest MPs concentration was found in fish collected at the Hurghada site (4.16 items/individual). The most abundant polymers comprising plastic in marine fishes in Egypt in the Red Sea, the dominant Polymers of the MPs in fish was PE (59.4%), followed by PP (24.8%). while, In the Mediterranean Sea, the dominant Polymers of the MPs in fish was PP (48.5%), followed by PE (35.9%). We conclude that the size of the fish, its diet, and habitat are key factors related to MP bioaccumulation in marine fish species. We have improved our understanding of the risk MPs pose to fisheries and marine ecosystems by demonstrating their widespread presence there. Consequently, it is more important than ever to get plastics out of the sea.",27,Microplastics; Mediterranean sea; Fishery; Bioaccumulation; Marine debris
https://openalex.org/W3100794821,https://doi.org/10.1016/j.cscee.2020.100056,Microplastics contamination along the coastal waters of NW Portugal,2020,Sabrina M. Rodrigues; C. Marisa R. Almeida; Sandra Ramos,Case Studies in Chemical and Environmental Engineering,"To evaluate the current microplastics (MPs) contamination on the NW coast of Portugal, opportunistic samples from coastal areas with different levels of anthropogenic impacts were analyzed. Water samples were collected from a coastal marine protected area, an urban estuary, a submarine wreck, and a recreational marina. An optimized protocol for the quantification of MPs, followed by visual identification and FTIR spectroscopy analysis was used to characterize MPs (polymer, type, size, color). MPs were found in all the case studies. A total of 2456 ​MPs particles were identified and classified as fibers (39%), film (39%), and fragments (22%). Up to 54% of MPs had a size range between 1 and 3 ​mm. Transparent was the dominant color (56%), followed by white (19%). Polyethylene and polypropylene were the main MPs polymers detected. Higher MPs concentration were found in areas associated with high intense fishing and shipping activities. This study showed that different types of MPs were present in all the aquatic environments surveyed, mainly in areas with more anthropogenic activities, emphasizing the need for measures to properly manage plastic litter and mitigate marine plastic pollution.",32,Microplastics; Marine debris; Environmental science; Contamination; Plastic pollution
https://openalex.org/W4383747201,https://doi.org/10.1139/cjfas-2023-0023,Towards a management strategy for microplastic pollution in the Laurentian Great Lakes—ecological risk assessment and management (part 2),2023,Eden K. Hataley; Hayley K. McIlwraith; Dimple Roy; Chelsea M. Rochman,Canadian Journal of Fisheries and Aquatic Sciences,"Over the past decade, plastic pollution has been documented throughout the Laurentian Great Lakes basin. Here, we demonstrate the application of published ecological risk assessment and management frameworks for microplastics in aquatic environments by comparing proposed risk thresholds derived using toxicity data from both freshwater and marine species to local monitoring data. Our results suggest that there may be measurable risks from microplastics to aquatic communities in parts of the Great Lakes where current concentrations are relatively high. For example, concentrations in 89% of surface water samples collected across the region exceed the proposed risk thresholds for food dilution toxicity. However, concentrations in all sediment samples remain below the proposed risk thresholds. Accordingly, we suggest that an appropriate and necessary next step for management may include convening a working group of local experts to develop an ecological risk assessment and management framework for the region comprising risk thresholds for microplastics in surface water and sediment. Ultimately, microplastic pollution should be addressed in the Great Lakes Water Quality Agreement to ensure coordinated and sustained efforts are taken by the governments of Canada and the United States to reduce their release and impact.",16,Microplastics; Environmental science; Pollution; Water quality; Risk assessment
https://openalex.org/W2764880863,https://doi.org/10.1146/annurev-marine-010816-060409,Plastics in the Marine Environment,2016,Kara Lavender Law,Annual Review of Marine Science,"Plastics contamination in the marine environment was first reported nearly 50 years ago, less than two decades after the rise of commercial plastics production, when less than 50 million metric tons were produced per year. In 2014, global plastics production surpassed 300 million metric tons per year. Plastic debris has been detected worldwide in all major marine habitats, in sizes from microns to meters. In response, concerns about risks to marine wildlife upon exposure to the varied forms of plastic debris have increased, stimulating new research into the extent and consequences of plastics contamination in the marine environment. Here, I present a framework to evaluate the current understanding of the sources, distribution, fate, and impacts of marine plastics. Despite remaining knowledge gaps in mass budgeting and challenges in investigating ecological impacts, the increasing evidence of the ubiquity of plastics contamination in the marine environment, the continued rapid growth in plastics production, and the evidence-albeit limited-of demonstrated impacts to marine wildlife support immediate implementation of source-reducing measures to decrease the potential risks of plastics in the marine ecosystem.",1024,Microplastics; Marine debris; Environmental science; Wildlife; Marine ecosystem
https://openalex.org/W2515987409,https://doi.org/10.2903/j.efsa.2016.4501,"Presence of microplastics and nanoplastics in food, with particular focus on seafood",2016,EFSA Panel on Contaminants in the Food Chain (CONTAM),EFSA Journal,"Following a request from the German Federal Institute for Risk Assessment (BfR), the EFSA Panel for Contaminants in the Food Chain was asked to deliver a statement on the presence of microplastics and nanoplastics in food, with particular focus on seafood. Primary microplastics are plastics originally manufactured to be that size, while secondary microplastics originate from fragmentation. Nanoplastics can originate from engineered material or can be produced during fragmentation of microplastic debris. Microplastics range from 0.1 to 5,000 μm and nanoplastics from approximately 1 to 100 nm (0.001-0.1 μm). There is no legislation for microplastics and nanoplastics as contaminants in food. Methods are available for identification and quantification of microplastics in food, including seafood. Occurrence data are limited. In contrast to microplastics no methods or occurrence data in food are available for nanoplastics. Microplastics can contain on average 4% of additives and the plastics can adsorb contaminants. Both additives and contaminants can be of organic as well of inorganic nature. Based on a conservative estimate the presence of microplastics in seafood would have a small effect on the overall exposure to additives or contaminants. Toxicity and toxicokinetic data are lacking for both microplastics and nanoplastics for a human risk assessment. It is recommended that analytical methods should be further developed for microplastics and developed for nanoplastics and standardised, in order to assess their presence, identity and to quantify their amount in food. Furthermore, quality assurance should be in place and demonstrated. For microplastics and nanoplastics, occurrence data in food, including effects of food processing, in particular, for the smaller sized particles (< 150 μm) should be generated. Research on the toxicokinetics and toxicity, including studies on local effects in the gastrointestinal (GI) tract, are needed as is research on the degradation of microplastics and potential formation of nanoplastics in the human GI tract.",920,Microplastics; Fishery; Focus (optics); Food intake; Food science
https://openalex.org/W4392514088,https://doi.org/10.3389/feart.2024.1339822,Variability in the drivers of microplastic consumption by fish across four lake ecosystems,2024,Peter Conowall; K. M. Schreiner; Joseph Marchand; Elizabeth C. Minor; Casey W. Schoenebeck,Frontiers in Earth Science,"Microplastic (&amp;lt;5 mm) pollution has been documented globally throughout freshwater and marine ecosystems. Exposure to and ingestion of microplastics presents a threat to the health of aquatic and marine organisms and humans through the consumption of fish and crustaceans. Understanding the factors which influence microplastic ingestion by fish is a key step in predicting the potential health risks. Drivers of microplastic consumption have been studied in lab settings, but there has been limited ability to confirm in field studies. Here we examine the roles and contributions of feeding guild, pelagic microplastic concentrations, and fish length to microplastic consumption by three species of fish across four lake ecosystems in Minnesota, United States. Fish samples were collected in the summers of 2019 and 2020 and processed to determine variability in microplastic ingestion. Identifying particles between 0.18 and 5 mm, plastic ingestion ranged from 0.6 microplastics fish −1 in Elk Lake (low surface water microplastics) bluegill to 1.09 microplastics fish -1 in White Iron Lake (moderate surface water microplastics) cisco. Results indicate that microplastic consumption by filter feeding cisco is driven by surface water microplastic concentrations, while microplastic consumption by visual feeding bluegill and yellow perch is not. Additionally, the high variability of ingestion between lake ecosystems coupled with the complex behavior of some fish species presents difficulties in identifying primary drivers of microplastic consumption that would be broadly applicable across ecosystems and species.",12,Microplastics; Environmental science; Pelagic zone; Ecosystem; Aquatic ecosystem
https://openalex.org/W4382541613,https://doi.org/10.56578/atg020204,Quantifying Plastic Waste and Microplastic Contamination in African Aquatic Systems: An Imperative for Sustainable Waste Management,2023,Rapheal Oceng; Pertiwi Andarani; Badrus Zaman,Acadlore Transactions on Geosciences,"Escalating issues pertaining to the disposal of plastic waste have emerged as an alarming global concern, underscored by the environmental infiltration of fragmented plastic materials into terrestrial, aquatic, and atmospheric systems. This predicament is notably amplified within the African continent, where rudimentary waste management infrastructures exacerbate the situation. This review dissects the prevalence, abundance, and distribution of plastic litter and microplastics within diverse environmental compartments (namely, sediments, water bodies, and biota) across Africa. Detailed analysis of existing research findings highlights concentrations of plastic debris and microplastics, identifying the predominant types of polymers and shapes of particles present. It is observed that most African research endeavours have primarily concentrated on microplastics, albeit macroplastics or plastic litter posing substantial challenges as well. Marine environments have been the predominant focus of these studies, with freshwater ecosystems relatively understudied. The geographical focal points of these research efforts were primarily South Africa, Tunisia, and Nigeria. Conversely, a glaring lack of comprehensive studies addressing plastic pollution within terrestrial and atmospheric systems calls for urgent research attention. Documented evidence of plastic ingestion by diverse aquatic and terrestrial fauna, including insects, fish, birds, molluscs, and arthropods, reaffirms the pervasive nature of the problem within African water bodies. An evaluation of existing literature identifies polyester, polyethylene, and polypropylene as the most common types of plastics present within both freshwater and coastal systems. Unfortunately, a significant proportion of these studies failed to adequately characterize the identified plastics, thus obstructing the identification of potential sources. Consequently, it is imperative that future investigations prioritize polymer identification, which can facilitate the development and implementation of efficacious strategies for mitigating plastic pollution and curtailing environmental leakage of plastics.",16,Microplastics; Plastic pollution; Marine debris; Biota; Aquatic ecosystem
https://openalex.org/W2557355211,https://doi.org/10.1021/acs.est.6b04048,Microplastics in Sewage Sludge: Effects of Treatment,2016,Anne Marie Mahon; Bethesda O’Connell; Mark G. Healy; Ian O’Connor; R. Officer,Environmental Science & Technology,"(dry weight). Results of a general linear mixed model (GLMM) showed significantly higher abundances of MPs in smaller size classes in the LS samples, suggesting that the treatment process of LS shears MP particles. In contrast, lower abundances of MPs found in the AD samples suggests that this process may reduce MP abundances. Surface morphologies examined using scanning electron microscopy (SEM) showed characteristics of melting and blistering of TD MPs and shredding and flaking of LS MPs. This study highlights the potential for sewage sludge treatment processes to affect the risk of MP pollution prior to land spreading and may have implications for legislation governing the application of biosolids to agricultural land.",1042,Microplastics; Environmental science; Sewage; Sewage sludge; Sewage treatment
https://openalex.org/W2998576579,https://doi.org/10.1016/j.envint.2019.105411,Atmospheric microplastic deposition in an urban environment and an evaluation of transport,2019,Stephanie Wright; Jannis Ulke; Anna Font; K. L. Andrew Chan; Frank J. Kelly,Environment International,"/d. They were found in various shapes, of which fibrous microplastics accounted for the great majority (92%). Across all samples, 15 different petrochemical-based polymers were identified. Bivariate polar plots indicated dependency on wind, with different source areas for fibrous and non-fibrous airborne microplastics. This is the first evidence of airborne microplastics in London and confirms the need to include airborne pathways when consolidating microplastic impacts on the wider environment and human health.",1135,Microplastics; Environmental science; Deposition (geology); Environmental chemistry; Environmental engineering
https://openalex.org/W2766814241,https://doi.org/10.1038/s41598-017-14588-2,Field evidence for transfer of plastic debris along a terrestrial food chain,2017,Esperanza Huerta Lwanga; Jorge Mendoza‐Vega; Víctor Manuel Kú-Quej; Jesus de los Angeles; Lucero Sanchez del Cid,Scientific Reports,"). Chicken gizzards contained 10.2 ± 13.8 microplastic particles, while no microplastic was found in crops. An average of 45.82 ± 42.6 macroplastic particles were found per gizzard and 11 ± 15.3 macroplastic particles per crop, with 1-10 mm particles being significantly more abundant per gizzard (31.8 ± 27.27 particles) compared to the crop (1 ± 2.2 particles). The data show that micro- and macroplastic are capable of entering terrestrial food webs.",920,Gizzard; Earthworm; Feces; Crop; Food chain
https://openalex.org/W2896923995,https://doi.org/10.1016/j.envpol.2018.10.065,Bioavailability and effects of microplastics on marine zooplankton: A review,2018,Zara L.R. Botterell; Nicola Beaumont; Tarquin Dorrington; Michael Steinke; Richard C. Thompson,Environmental Pollution,"Microplastics are abundant and widespread in the marine environment. They are a contaminant of global environmental and economic concern. Due to their small size a wide range of marine species, including zooplankton can ingest them. Research has shown that microplastics are readily ingested by several zooplankton taxa, with associated negative impacts on biological processes. Zooplankton is a crucial food source for many secondary consumers, consequently this represents a route whereby microplastic could enter the food web and transfer up the trophic levels. In this review we aim to: 1) evaluate the current knowledge base regarding microplastic ingestion by zooplankton in both the laboratory and the field; and 2) summarise the factors which contribute to the bioavailability of microplastics to zooplankton. Current literature shows that microplastic ingestion has been recorded in 39 zooplankton species from 28 taxonomic orders including holo- and meroplanktonic species. The majority of studies occurred under laboratory conditions and negative effects were reported in ten studies (45%) demonstrating effects on feeding behaviour, growth, development, reproduction and lifespan. In contrast, three studies (14%) reported no negative effects from microplastic ingestion. Several physical and biological factors can influence the bioavailability of microplastics to zooplankton, such as size, shape, age and abundance. We identified that microplastics used in experiments are often different to those quantified in the marine environment, particularly in terms of concentration, shape, type and age. We therefore suggest that future research should include microplastics that are more representative of those found in the marine environment at relevant concentrations. Additionally, investigating the effects of microplastic ingestion on a broader range of zooplankton species and life stages, will help to answer key knowledge gaps regarding the effect of microplastic on recruitment, species populations and ultimately broader economic consequences such as impacts on shell- and finfish stocks.",929,Microplastics; Zooplankton; Trophic level; Food chain; Food web
https://openalex.org/W3010537688,https://doi.org/10.1021/acs.est.9b04535,"A Review of Microplastics in Table Salt, Drinking Water, and Air: Direct Human Exposure",2020,Qun Zhang; Elvis Genbo Xu; Jiana Li; Qiqing Chen; Liping Ma,Environmental Science & Technology,"items per person per year, respectively. The intake of microplastics via inhalation, especially via indoor air, was much higher than those via other exposure routes. Moreover, microplastics in the air impose threats to both respiratory and digestive systems through breathing and ingestion. Given the lifetime inevitable exposure to microplastics, we urgently call for a better understanding of the potential hazards of microplastics to human health.",1003,Microplastics; Environmental science; Salt water; Table (database); Environmental chemistry
https://openalex.org/W2988186114,https://doi.org/10.1016/j.scitotenv.2019.134625,"Microplastics in wild fish from North East Atlantic Ocean and its potential for causing neurotoxic effects, lipid oxidative damage, and human health risks associated with ingestion exposure",2019,Luís Gabriel A. Barboza; Clara Lopes; Patrícia Oliveira; Filipa Bessa; Vanessa Otero,The Science of The Total Environment,"Microplastics (MP) pollution has received increased attention over the last few years. However, while the number of studies documentating the ingestion of microplastics by fish has increased, fewer studies have addressed the toxicological effects derived from the ingestion of these small items in wild conditions. Here, MP contamination and effect biomarkers were investigated in three commercially important fish species from the North East Atlantic Ocean. From the 150 analysed fish (50 per species), 49 % had MP. In fish from the 3 species, MP in the gastrointestinal tract, gills and dorsal muscle were found. Fish with MP had significantly (p ≤ 0.05) higher lipid peroxidation levels in the brain, gills and dorsal muscle, and increased brain acetylcholinesterase activity than fish where no MP were found. These results suggest lipid oxidative damage in gills and muscle, and neurotoxicity through lipid oxidative damage and acetylcholinesterase induction in relation to MP and/or MP-associated chemicals exposure. From the 150 fish analysed, 32 % had MP in dorsal muscle, with a total mean (± SD) of 0.054 ± 0.099 MP items/g. Based on this mean and on EFSA recommendation for fish consumption by adults or the general population, human consumers of Dicentrachus labrax, Trachurus trachurus, Scomber colias may intake 842 MP items/year from fish consumption only. Based on the mean of MP in fish muscle and data (EUMOFA, NOAA) of fish consumption per capita in selected European and American countries, the estimated intake of microplastics through fish consumption ranged from 518 to 3078 MP items/year/capita. Considering that fish consumption is only one of the routes of human exposure to microplastics, this study and others in the literature emphasize the need for more research, risk assessment and adoption of measures to minimize human exposure to these particles. Thus, MP pollution and its effects should be further investigated and addressed according to the WHO 'One Health' approach.",885,Ingestion; Microplastics; Gill; Biology; Population
https://openalex.org/W2788112641,https://doi.org/10.1016/j.envpol.2018.02.016,Investigating microplastic trophic transfer in marine top predators,2018,Sarah E. Nelms; Tamara S. Galloway; Brendan J. Godley; Dan Jarvis; Penelope K. Lindeque,Environmental Pollution,"Microplastics are highly bioavailable to marine organisms, either through direct ingestion, or indirectly by trophic transfer from contaminated prey. The latter has been observed for low-trophic level organisms in laboratory conditions, yet empirical evidence in high trophic-level taxa is lacking. In natura studies face difficulties when dealing with contamination and differentiating between directly and indirectly ingested microplastics. The ethical constraints of subjecting large organisms, such as marine mammals, to laboratory investigations hinder the resolution of these limitations. Here, these issues were resolved by analysing sub-samples of scat from captive grey seals (Halichoerus grypus) and whole digestive tracts of the wild-caught Atlantic mackerel (Scomber scombrus) they are fed upon. An enzymatic digestion protocol was employed to remove excess organic material and facilitate visual detection of synthetic particles without damaging them. Polymer type was confirmed using Fourier-Transform Infrared (FTIR) spectroscopy. Extensive contamination control measures were implemented throughout. Approximately half of scat subsamples (48%; n = 15) and a third of fish (32%; n = 10) contained 1-4 microplastics. Particles were mainly black, clear, red and blue in colour. Mean lengths were 1.5 mm and 2 mm in scats and fish respectively. Ethylene propylene was the most frequently detected polymer type in both. Our findings suggest trophic transfer represents an indirect, yet potentially major, pathway of microplastic ingestion for any species whose feeding ecology involves the consumption of whole prey, including humans.",1003,Trophic level; Predation; Apex predator; Ecology; Food chain
https://openalex.org/W3129687012,https://doi.org/10.3390/nano11020496,Impact of Microplastics and Nanoplastics on Human Health,2021,Maxine Swee‐Li Yee; Ling‐Wei Hii; Chin-King Looi; Wei‐Meng Lim; Shew Fung Wong,Nanomaterials,"Plastics have enormous impacts to every aspect of daily life including technology, medicine and treatments, and domestic appliances. Most of the used plastics are thrown away by consumers after a single use, which has become a huge environmental problem as they will end up in landfill, oceans and other waterways. These plastics are discarded in vast numbers each day, and the breaking down of the plastics from micro- to nano-sizes has led to worries about how toxic these plastics are to the environment and humans. While, there are several earlier studies reported the effects of micro- and nano-plastics have on the environment, there is scant research into their impact on the human body at subcellular or molecular levels. In particular, the potential of how nano-plastics move through the gut, lungs and skin epithelia in causing systemic exposure has not been examined thoroughly. This review explores thoroughly on how nanoplastics are created, how they behave/breakdown within the environment, levels of toxicity and pollution of these nanoplastics, and the possible health impacts on humans, as well as suggestions for additional research. This paper aims to inspire future studies into core elements of micro- and nano-plastics, the biological reactions caused by their specific and unusual qualities.",926,Microplastics; Human health; Environmental science; Environmental health; Chemistry
https://openalex.org/W2930731049,https://doi.org/10.1016/j.chemosphere.2019.03.163,Microplastics accumulate on pores in seed capsule and delay germination and root growth of the terrestrial vascular plant Lepidium sativum,2019,Thijs Bosker; Lotte J. Bouwman; Nadja R. Brun; Paul Behrens; Martina G. Vijver,Chemosphere,". Germination rate was significantly reduced after 8 h of exposure for all three sizes of plastics, with increased adverse effect with increasing plastic sizes. Seeds exposed to 4800 nm microplastics showed a germination rate decline from 78% in control to 17% in the highest exposure. No difference in germination rate occurred after 24 h of exposure, regardless of the size of the plastic used. Significant differences in root growth were observed after 24 h, but not after 48 or 72 h of exposure. Impacts on germination are likely due to physical blockage of the pores in the seed capsule by microplastics as shown by confocal microscopy of fluorescent microplastics. In later stages, the microplastics particularly accumulated on the root hairs. This is the first detailed study on the effect of nano- and microplastics on a vascular, terrestrial plant, and our results indicate short-term and transient adverse effects.",877,Lepidium sativum; Germination; Microplastics; Terrestrial plant; Sativum
https://openalex.org/W2804602468,https://doi.org/10.1016/j.watres.2018.05.019,Quantification of microplastic mass and removal rates at wastewater treatment plants applying Focal Plane Array (FPA)-based Fourier Transform Infrared (FT-IR) imaging,2018,Márta Simon; Nikki van Alst; Jes Vollertsen,Water Research,"This paper presents a method for microplastic (MP) mass quantification using a Focal Plane Array-based Fourier Transform Infrared imaging technique. It discusses the issue that particle number is not a conserved base quantity and hence less suited than mass to compare independent studies on MP in the environment. It concludes that MP mass should be included when quantifying MP pollution in the environment, supplementing the conventional approach of reporting particle numbers. Applying mass as the unit of MP measurement, the paper presents data showing that Danish wastewater treatment plants discharge around 3 t/year of MP in the size range 10-500 μm. This value corresponds to an annual per capita emission from these plants of 0.56 g MP/(capita year). The distribution of polymer types by mass and particle number differed because the size of MP particles of the different material types varied.",851,Fourier transform infrared spectroscopy; Fourier transform; Mass spectrometry; Range (aeronautics); Analytical Chemistry (journal)
https://openalex.org/W2889784985,https://doi.org/10.3389/fchem.2018.00407,Synthetic Polymer Contamination in Bottled Water,2018,Sherri A. Mason; Victoria G. Welch; Joseph Neratko,Frontiers in Chemistry,"Eleven globally sourced brands of bottled water, purchased in 19 locations in nine different countries, were tested for microplastic contamination using Nile Red tagging. Of the 259 total bottles processed, 93% showed some sign of microplastic contamination. After accounting for possible background (lab) contamination, an average of 10.4 microplastic particles >100 um in size per liter of bottled water processed were found. Fragments were the most common morphology (66%) followed by fibers. Half of these particles were confirmed to be polymeric in nature using FTIR spectroscopy with polypropylene being the most common polymer type (54%), which matches a common plastic used for the manufacture of bottle caps. A small fraction of particles (4%) showed the presence of industrial lubricants. While spectroscopic analysis of particles smaller than 100 um was not possible, the adsorption of the Nile Red dye indicates that these particles are most probably plastic. Including these smaller particles (6.5-100 um), an average of 325 microplastic particles per liter of bottled water was found. Microplastic contamination range of 0 to over 10,000 microplastic particles per liter with 95% of particles being between 6.5 and 100 um in size. Data suggests the contamination is at least partially coming from the packaging and/or the bottling process itself. Given the prevalence of the consumption of bottled water across the globe, the results of this study support the need for further studies on the impacts of micro- and nano- plastics on human health.",1022,Contamination; Bottled water; Bottle; Bottling line; Microplastics
https://openalex.org/W2595394306,https://doi.org/10.1038/srep44501,A rapid-screening approach to detect and quantify microplastics based on fluorescent tagging with Nile Red,2017,Thomas Maes; Rebecca Jessop; Nikolaus Wellner; Karsten Haupt; Andrew G. Mayes,Scientific Reports,"A new approach is presented for analysis of microplastics in environmental samples, based on selective fluorescent staining using Nile Red (NR), followed by density-based extraction and filtration. The dye adsorbs onto plastic surfaces and renders them fluorescent when irradiated with blue light. Fluorescence emission is detected using simple photography through an orange filter. Image-analysis allows fluorescent particles to be identified and counted. Magnified images can be recorded and tiled to cover the whole filter area, allowing particles down to a few micrometres to be detected. The solvatochromic nature of Nile Red also offers the possibility of plastic categorisation based on surface polarity characteristics of identified particles. This article details the development of this staining method and its initial cross-validation by comparison with infrared (IR) microscopy. Microplastics of different sizes could be detected and counted in marine sediment samples. The fluorescence staining identified the same particles as those found by scanning a filter area with IR-microscopy.",932,Microplastics; Nile red; Fluorescence; Staining; Fluorescence microscope
https://openalex.org/W2070744836,https://doi.org/10.1021/es505233b,"Occurrence, Fate, Behavior and Ecotoxicological State of Phthalates in Different Environmental Matrices",2015,Sopheak Net; Richard Sempéré; Anne Delmont; Andrea Paluselli; Baghdad Ouddane,Environmental Science & Technology,"Because of their large and widespread application, phthalates or phthalic acid esters (PAEs) are ubiquitous in all the environmental compartements. They have been widely detected throughout the worldwide environment. Indoor air where people spend 65-90% of their time is also highly contaminated by various PAEs released from plastics, consumer products as well as ambient suspended particulate matter. Because of their widespread application, PAEs are the most common chemicals that humans are in contact with daily. Based on various exposure mechanisms, including the ingestion of food, drinking water, dust/soil, air inhalation and dermal exposure the daily intake of PAEs may reach values as high as 70 μg/kg/day. PAEs are involved in endocrine disrupting effects, namely, upon reproductive physiology in different species of fish and mammals. They also present a variety of additional toxic effects for many other species including terrestrial and aquatic fauna and flora. Therefore, their presence in the environment has attracted considerable attention due to their potential impacts on ecosystem functioning and on public health. This paper is a synthesis of the extensive literature data on behavior, transport, fate and ecotoxicological state of PAEs in environmental matrices: air, water, sediment, sludge, wastewater, soil, and biota. First, the origins and physicochemical properties of PAEs that control the behavior, transport and fate in the environment are reviewed. Second, the compilation of data on transport and fate, adverse environmental and human health effects, legislation, restrictions, and ecotoxicological state of the environment based on PAEs is presented.",1214,Environmental chemistry; Environmental science; Biota; Ecotoxicology; Aquatic ecosystem
