ID,DOI,Title,Year,Authors,Venue,Abstract,Citations,Concepts,Relevance_Score,AL_Decision,LLM_Decision,LLM_Justification
https://openalex.org/W2601726021,https://doi.org/10.1002/wcc.462,"Carbon pricing in climate policy: seven reasons, complementary instruments, and political economy considerations",2017.0,Andrea Baranzini; Jeroen C.J.M. van den Bergh; Stefano Carattini; Richard B. Howarth; Emilio Padilla,Wiley Interdisciplinary Reviews Climate Change,"Carbon pricing is a recurrent theme in debates on climate policy. Discarded at the 2009 COP in Copenhagen, it remained part of deliberations for a climate agreement in subsequent years. As there is still much misunderstanding about the many reasons to implement a global carbon price, ideological resistance against it prospers. Here, we present the main arguments for carbon pricing, to stimulate a fair and well‐informed discussion about it. These include considerations that have received little attention so far. We stress that a main reason to use carbon pricing is environmental effectiveness at a relatively low cost, which in turn contributes to enhance social and political acceptability of climate policy. This includes the property that corrected prices stimulate rapid environmental innovations. These arguments are underappreciated in the public debate, where pricing is frequently downplayed and the erroneous view that innovation policies are sufficient is widespread. Carbon pricing and technology policies are, though, largely complementary and thus are both needed for effective climate policy. We also comment on the complementarity of other instruments to carbon pricing. We further discuss distributional consequences of carbon pricing and present suggestions on how to address these. Other political economy issues that receive attention are lobbying, co‐benefits, international policy coordination, motivational crowding in/out, and long‐term commitment. The overview ends with reflections on implementing a global carbon price, whether through a carbon tax or emissions trading. The discussion goes beyond traditional arguments from environmental economics by including relevant insights from energy research and innovation studies as well. WIREs Clim Change 2017, 8:e462. doi: 10.1002/wcc.462 This article is categorized under: Climate Economics &gt; Economics of Mitigation",463,Complementarity (molecular biology); Carbon price; Economics; Politics; Ideology,0.583,Include,Include,Matches 7 inclusion term(s).
https://openalex.org/W4296268694,https://doi.org/10.1108/ijccsm-06-2022-0074,Research on the emission reduction effects of carbon trading mechanism on power industry: plant-level evidence from China,2022.0,Yonghui Han; Shuting Tan; Chaowei Zhu; Yang Liu,International Journal of Climate Change Strategies and Management,"Purpose Carbon trading mechanism has been adopted to foster the green transformation of the economy on a global scale, but its effectiveness for the power industry remains controversial. Given that energy-related greenhouse gas emissions account for most of all anthropogenic emissions, this paper aims to evaluate the effectiveness of this trading mechanism at the plant level to support relevant decision-making and mechanism design. Design/methodology/approach This paper constructs a novel spatiotemporal data set by matching satellite-based high-resolution (1 × 1 km) CO 2 and PM 2.5 emission data with accurate geolocation of power plants. It then applies a difference-in-differences model to analyse the impact of carbon trading mechanism on emission reduction for the power industry in China from 2007 to 2016. Findings Results suggest that the carbon trading mechanism induces 2.7% of CO 2 emission reduction and 6.7% of PM 2.5 emission reduction in power plants in pilot areas on average. However, the reduction effect is significant only in coal-fired power plants but not in gas-fired power plants. Besides, the reduction effect is significant for power plants operated with different technologies and is more pronounced for those with outdated production technology, indicating the strong potential for green development of backward power plants. The reduction effect is also more intense for power plants without affiliation relationships than those affiliated with particular manufacturers. Originality/value This paper identifies the causal relationship between the carbon trading mechanism and emission reduction in the power industry by providing an innovative methodology for identifying plant-level emissions based on high-resolution satellite data, which has been practically absent in previous studies. It serves as a reference for stakeholders involved in detailed policy formulation and execution, including policymakers, power plant managers and green investors.",71,Greenhouse gas; Emissions trading; Electric power industry; Power station; Clean Development Mechanism,0.583,Include,Include,Matches 7 inclusion term(s).
https://openalex.org/W4317042476,https://doi.org/10.1038/s41598-023-28154-6,Effects of emission trading scheme (ETS) on change rate of carbon emission,2023.0,Hail Jung; Chang‐Keun Song,Scientific Reports,"This paper investigates the effects of Emission Trading Scheme (ETS) adoption on the country-level reduction rate of carbon emission. We first used Environmental Kuznets Curve (EKC) tests to group countries into three categories: inverse U-shaped and gamma-shaped EKC for decoupled countries, and a positive linear EKC for non-decoupled countries. We then examined the effectiveness of ETS adoption. We found ETS was effective for both post-industrial and pre-industrial economies. Compared to countries that have not adopted ETS, the carbon emission reduction (increment) rate of decoupled (non-decoupled) countries that have adopted ETS is faster (slower). Furthermore, ETS adoption significantly reduces overall carbon emissions per capita compared to other global events, such as oil crises. The results imply that a market-based mechanism is an effective strategy for achieving sustainable development, thus, providing insights for policymakers and governments to design effective carbon neutrality policies to achieve sustainable development.",51,Emissions trading; Kuznets curve; Per capita; Sustainable development; Carbon fibers,0.583,Include,Include,Matches 7 inclusion term(s).
https://openalex.org/W2149504589,https://doi.org/10.1073/pnas.1412514112,"Reductions in emissions from deforestation from Indonesia’s moratorium on new oil palm, timber, and logging concessions",2015.0,Jonah Busch; Kalifi Ferretti-Gallon; Jens Engelmann; Max Wright; Kemen Austin,Proceedings of the National Academy of Sciences,"To reduce greenhouse gas emissions from deforestation, Indonesia instituted a nationwide moratorium on new license areas (""concessions"") for oil palm plantations, timber plantations, and logging activity on primary forests and peat lands after May 2011. Here we indirectly evaluate the effectiveness of this policy using annual nationwide data on deforestation, concession licenses, and potential agricultural revenue from the decade preceding the moratorium. We estimate that on average granting a concession for oil palm, timber, or logging in Indonesia increased site-level deforestation rates by 17-127%, 44-129%, or 3.1-11.1%, respectively, above what would have occurred otherwise. We further estimate that if Indonesia's moratorium had been in place from 2000 to 2010, then nationwide emissions from deforestation over that decade would have been 241-615 MtCO2e (2.8-7.2%) lower without leakage, or 213-545 MtCO2e (2.5-6.4%) lower with leakage. As a benchmark, an equivalent reduction in emissions could have been achieved using a carbon price-based instrument at a carbon price of $3.30-7.50/tCO2e (mandatory) or $12.95-19.45/tCO2e (voluntary). For Indonesia to have achieved its target of reducing emissions by 26%, the geographic scope of the moratorium would have had to expand beyond new concessions (15.0% of emissions from deforestation and peat degradation) to also include existing concessions (21.1% of emissions) and address deforestation outside of concessions and protected areas (58.7% of emissions). Place-based policies, such as moratoria, may be best thought of as bridge strategies that can be implemented rapidly while the institutions necessary to enable carbon price-based instruments are developed.",222,Palm oil; Logging; Deforestation (computer science); Agroforestry; Environmental science,0.5,Include,Include,Matches 6 inclusion term(s).
https://openalex.org/W2913966977,https://doi.org/10.1007/s10584-019-02368-y,Implications of various effort-sharing approaches for national carbon budgets and emission pathways,2019.0,Nicole J. van den Berg; Heleen van Soest; Andries F. Hof; Michel den Elzen; Detlef P. van Vuuren,Climatic Change,"Abstract The bottom-up approach of the Nationally Determined Contributions (NDCs) in the Paris Agreement has led countries to self-determine their greenhouse gas (GHG) emission reduction targets. The planned ‘ratcheting-up’ process, which aims to ensure that the NDCs comply with the overall goal of limiting global average temperature increase to well below 2 °C or even 1.5 °C, will most likely include some evaluation of ‘fairness’ of these reduction targets. In the literature, fairness has been discussed around equity principles, for which many different effort-sharing approaches have been proposed. In this research, we analysed how country-level emission targets and carbon budgets can be derived based on such criteria. We apply novel methods directly based on the global carbon budget, and, for comparison, more commonly used methods using GHG mitigation pathways. For both, we studied the following approaches: equal cumulative per capita emissions, contraction and convergence, grandfathering, greenhouse development rights and ability to pay. As the results critically depend on parameter settings, we used the wide authorship from a range of countries included in this paper to determine default settings and sensitivity analyses. Results show that effort-sharing approaches that (i) calculate required reduction targets in carbon budgets (relative to baseline budgets) and/or (ii) take into account historical emissions when determining carbon budgets can lead to (large) negative remaining carbon budgets for developed countries. This is the case for the equal cumulative per capita approach and especially the greenhouse development rights approach. Furthermore, for developed countries, all effort-sharing approaches except grandfathering lead to more stringent budgets than cost-optimal budgets, indicating that cost-optimal approaches do not lead to outcomes that can be regarded as fair according to most effort-sharing approaches.",272,Greenhouse gas; Per capita; Equity (law); Environmental science; Limiting,0.5,Include,Include,Matches 6 inclusion term(s).
https://openalex.org/W3180530904,https://doi.org/10.3389/frsc.2021.696381,Keeping Track of Greenhouse Gas Emission Reduction Progress and Targets in 167 Cities Worldwide,2021.0,Ting Wei; Junliang Wu; Shaoqing Chen,Frontiers in Sustainable Cities,"Actions in cities shape the outcome of greenhouse gas (GHG) emission mitigation and our climate change response. Accurate and consistent carbon inventories are essential for identifying the main sources of emissions and global comparison of carbon reduction progress and would help inform targeted policies for low-carbon transition. To identify the effectiveness of historical carbon reduction policies, our study conducted energy-related GHG emission inventories for 167 globally distributed cities with information from different sectors, and assessed the city-scale near-term, mid-term, and long-term goals carbon mitigation targets from 2020 to 2050. On this basis, we propose mitigation strategies to achieve local and global climate targets. We found that, although Asian cities are the biggest carbon emitters in totals, the per capita GHG emissions of cities in developed countries are still generally higher than that in developing countries. In terms of sectors, the GHG emissions from the stationary energy uses (such as residential, commercial, and industrial buildings) and transportation sector contributed the most. However, cities in more developed nations have been inclined to set absolute carbon reduction targets before 2050, while intensity reduction target has been largely set for cities at the stage of rapid economic growth and accelerated industrialization. More ambitious and easily-tracked climate targets should be proposed by cities and more effective measures of reducing GHG emissions are required to stay consistent with the global ambition of climate change mitigation.",156,Greenhouse gas; Industrialisation; Climate change mitigation; Per capita; Climate change,0.5,Include,Include,Matches 6 inclusion term(s).
https://openalex.org/W3013534207,https://doi.org/10.1016/j.apenergy.2020.114848,Technologies and policies to decarbonize global industry: Review and assessment of mitigation drivers through 2070,2020.0,Jeffrey Rissman; Chris Bataille; Eric Masanet; Nate Aden; William R. Morrow,Applied Energy,"Fully decarbonizing global industry is essential to achieving climate stabilization, and reaching net zero greenhouse gas emissions by 2050–2070 is necessary to limit global warming to 2 °C. This paper assembles and evaluates technical and policy interventions, both on the supply side and on the demand side. It identifies measures that, employed together, can achieve net zero industrial emissions in the required timeframe. Key supply-side technologies include energy efficiency (especially at the system level), carbon capture, electrification, and zero-carbon hydrogen as a heat source and chemical feedstock. There are also promising technologies specific to each of the three top-emitting industries: cement, iron & steel, and chemicals & plastics. These include cement admixtures and alternative chemistries, several technological routes for zero-carbon steelmaking, and novel chemical catalysts and separation technologies. Crucial demand-side approaches include material-efficient design, reductions in material waste, substituting low-carbon for high-carbon materials, and circular economy interventions (such as improving product longevity, reusability, ease of refurbishment, and recyclability). Strategic, well-designed policy can accelerate innovation and provide incentives for technology deployment. High-value policies include carbon pricing with border adjustments or other price signals; robust government support for research, development, and deployment; and energy efficiency or emissions standards. These core policies should be supported by labeling and government procurement of low-carbon products, data collection and disclosure requirements, and recycling incentives. In implementing these policies, care must be taken to ensure a just transition for displaced workers and affected communities. Similarly, decarbonization must complement the human and economic development of low- and middle-income countries.",984,Greenhouse gas; Environmental economics; Incentive; Business; Renewable energy,0.5,Include,Include,Matches 6 inclusion term(s).
https://openalex.org/W3014509841,https://doi.org/10.1073/pnas.1918128117,The European Union Emissions Trading System reduced CO <sub>2</sub> emissions despite low prices,2020.0,Patrick Bayer; Michaël Aklin,Proceedings of the National Academy of Sciences,"International carbon markets are an appealing and increasingly popular tool to regulate carbon emissions. By putting a price on carbon, carbon markets reshape incentives faced by firms and reduce the value of emissions. How effective are carbon markets? Observers have tended to infer their effectiveness from market prices. The general belief is that a carbon market needs a high price in order to reduce emissions. As a result, many observers remain skeptical of initiatives such as the European Union Emissions Trading System (EU ETS), whose price remained low (compared to the social cost of carbon). In this paper, we assess whether the EU ETS reduced [Formula: see text] emissions despite low prices. We motivate our study by documenting that a carbon market can be effective if it is a credible institution that can plausibly become more stringent in the future. In such a case, firms might cut emissions even though market prices are low. In fact, low prices can be a signal that the demand for carbon permits weakens. Thus, low prices are compatible with successful carbon markets. To assess whether the EU ETS reduced carbon emissions even as permits were cheap, we estimate counterfactual carbon emissions using an original sectoral emissions dataset. We find that the EU ETS saved about 1.2 billion tons of [Formula: see text] between 2008 and 2016 (3.8%) relative to a world without carbon markets, or almost half of what EU governments promised to reduce under their Kyoto Protocol commitments. Emission reductions in sectors covered under the EU ETS were higher.",495,Carbon price; Emissions trading; Greenhouse gas; Order (exchange); Carbon fibers,0.5,Include,Include,Matches 6 inclusion term(s).
https://openalex.org/W2204741473,https://doi.org/10.1088/1748-9326/10/12/125012,Trading forests: land-use change and carbon emissions embodied in production and exports of forest-risk commodities,2015.0,Sabine Henders; U. Martin Persson; Thomas Kästner,Environmental Research Letters,"Production of commercial agricultural commodities for domestic and foreign markets is increasingly driving land clearing in tropical regions, creating links and feedback effects between geographically separated consumption and production locations. Such teleconnections are commonly studied through calculating consumption footprints and quantifying environmental impacts embodied in trade flows, e.g., virtual water and land, biomass, or greenhouse gas emissions. The extent to which land-use change (LUC) and associated carbon emissions are embodied in the production and export of agricultural commodities has been less studied. Here we quantify tropical deforestation area and carbon emissions from LUC induced by the production and the export of four commodities (beef, soybeans, palm oil, and wood products) in seven countries with high deforestation rates (Argentina, Bolivia, Brazil, Paraguay, Indonesia, Malaysia, and Papua New Guinea). We show that in the period 2000-2011, the production of the four analyzed commodities in our seven case countries was responsible for 40% of total tropical deforestation and resulting carbon losses. Over a third of these impacts was embodied in exports in 2011, up from a fifth in 2000. This trend highlights the growing influence of global markets in deforestation dynamics. Main flows of embodied LUC are Latin American beef and soybean exports to markets in Europe, China, the former Soviet bloc, the Middle East and Northern Africa, whereas embodied emission flows are dominated by Southeast Asian exports of palm oil and wood products to consumers in China, India and the rest of Asia, as well as to the European Union. Our findings illustrate the growing role that global consumers play in tropical LUC trajectories and highlight the need for demand-side policies covering whole supply chains. We also discuss the limitations of such demand-side measures and call for a combination of supply-and demand-side policies to effectively limit tropical deforestation, along with research into the interactions of different types of policy interventions.",344,"Deforestation (computer science); Greenhouse gas; Land use, land-use change and forestry; Natural resource economics; Consumption (sociology)",0.5,Include,Include,Matches 6 inclusion term(s).
https://openalex.org/W3023444611,https://doi.org/10.1016/j.egyr.2020.03.001,How does carbon tax affect social welfare and emission reduction in Finland?,2020.0,Mojtaba Khastar; Alireza Aslani; Mehdi Nejati,Energy Reports,"Environmental concerns related to fossil fuels utilization has developed different energy/environmental policy tools that Carbon tax is one of the important ones. There are huge debates among different political parties related to the positive and negative effects of the carbon tax on the energy and environmental policies of the countries. However, carbon tax not only can have effects on the utilization and consumption of energy sources portfolios, but it may also have negative or positive effects on the economy, industry, and social welfare of the countries that should be identified and analyzed, in particular for countries with high energy-intensive industries such as Finland. The purpose of this research is to answer the question: “How does Carbon Tax affect social welfare and emission reduction in Finland?” We use the computable general equilibrium model to analyze the impact of the carbon tax on social welfare and the rate of emission reduction. Considering the fact that Finland has several years of carbon tax policy application background, evaluation of the impact of this policy on Finland’s social-environmental structure is very valuable for other countries, especially newcomers. Our results show that despite carbon tax policy in Finland has been successful in the reduction of carbon dioxide emissions, however, it has negative effects on the social welfare of Finns. Therefore, an optimum level of the carbon price is recommended for future policy revision",114,Carbon tax; Computable general equilibrium; Economics; Welfare; Natural resource economics,0.5,Include,Include,Matches 6 inclusion term(s).
